,prob_thresh,bone_thresh,size_thresh,accuracy,precision,recall,accuracy_mean,precision_mean,recall_mean,accuracy_std,precision_std,recall_std
88,0.046415888336127774,200.0,0.0,[0.9997230768203735],[0.36459657549858093],[0.22598201036453247],0.9997230768203735,0.36459657549858093,0.22598201036453247,0.0,0.0,0.0
89,0.046415888336127774,200.0,285.7142857142857,[0.9997456073760986],[0.3816881477832794],[0.11788137257099152],0.9997456073760986,0.3816881477832794,0.11788137257099152,0.0,0.0,0.0
90,0.046415888336127774,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
91,0.046415888336127774,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
92,0.046415888336127774,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
93,0.046415888336127774,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
94,0.046415888336127774,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
95,0.046415888336127774,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
96,0.06812920690579612,200.0,0.0,[0.9997259378433228],[0.3663065433502197],[0.21395330131053925],0.9997259378433228,0.3663065433502197,0.21395330131053925,0.0,0.0,0.0
97,0.06812920690579612,200.0,285.7142857142857,[0.9997477531433105],[0.38402172923088074],[0.10597097128629684],0.9997477531433105,0.38402172923088074,0.10597097128629684,0.0,0.0,0.0
98,0.06812920690579612,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
99,0.06812920690579612,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
100,0.06812920690579612,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
101,0.06812920690579612,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
102,0.06812920690579612,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
103,0.06812920690579612,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
104,0.1,200.0,0.0,[0.9997293949127197],[0.36987096071243286],[0.20121470093727112],0.9997293949127197,0.36987096071243286,0.20121470093727112,0.0,0.0,0.0
105,0.1,200.0,285.7142857142857,[0.9997504949569702],[0.37062257528305054],[0.0751301497220993],0.9997504949569702,0.37062257528305054,0.0751301497220993,0.0,0.0,0.0
106,0.1,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
107,0.1,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
108,0.1,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
109,0.1,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
110,0.1,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
111,0.1,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
112,0.1467799267622069,200.0,0.0,[0.9997331500053406],[0.3734920620918274],[0.18559709191322327],0.9997331500053406,0.3734920620918274,0.18559709191322327,0.0,0.0,0.0
113,0.1467799267622069,200.0,285.7142857142857,[0.9997553825378418],[0.3944033682346344],[0.0589209645986557],0.9997553825378418,0.3944033682346344,0.0589209645986557,0.0,0.0,0.0
114,0.1467799267622069,200.0,571.4285714285714,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
115,0.1467799267622069,200.0,857.1428571428571,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
116,0.1467799267622069,200.0,1142.857142857143,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
117,0.1467799267622069,200.0,1428.5714285714287,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
118,0.1467799267622069,200.0,1714.2857142857142,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
119,0.1467799267622069,200.0,2000.0,[0.9997628927230835],[0],[0.0],0.9997628927230835,0.0,0.0,0.0,0.0,0.0
120,0.21544346900318823,200.0,0.0,[0.9997376799583435],[0.380847305059433],[0.1701766848564148],0.9997376799583435,0.380847305059433,0.1701766848564148,0.0,0.0,0.0
